Ranking,Country,Regional indicator,Happiness score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year
34,Lithuania,Western Europe,"64,456","816,481","91,192",76,"66,978","11,378","13,111",2022
6,Luxembourg,Western Europe,"7,404",10,"8,747",80,"94,553","25,688","66,139",2022
128,Madagascar,Sub-Saharan Africa,"43,391","303,401","48,834",68,"27,303","30,553","26,161",2022
138,Malawi,Sub-Saharan Africa,"37,504","293,212","2,116",68,"64,448","29,961","26,761",2022
70,Malaysia,Southeast Asia,"57,113","764,581","71,039",75,"88,411","45,554","21,412",2022
123,Mali,Sub-Saharan Africa,"4,479","358,285","36,603",65,"47,266","27,444","7,204",2022
33,Malta,Western Europe,"64,469","832,028","88,561",80,"91,775","37,249","28,261",2022
133,Mauritania,Middle East and North Africa,"41,526","497,958","65,526",70,"4,107","18,884","23,596",2022
52,Mauritius,Sub-Saharan Africa,"60,711","720,156","84,581",73,"79,651","27,965","18,227",2022
46,Mexico,Latin America and Caribbean,"61,276","70,224","67,101",75,"83,965","19,635","19,636",2022
62,Moldova,Central and Eastern Europe,"58,568","641,518","76,404",74,"75,835","21,864","4,855",2022
68,Mongolia,East Asia,"57,607","630,479","90,722",70,"53,758","52,816","10,095",2022
75,Montenegro,Central and Eastern Europe,"55,468","71,212","77,533",76,"6,219","28,808","13,123",2022
100,Morocco,Middle East and North Africa,"50,599","546,755","20,288",73,"66,525",431,"17,332",2022
101,Mozambique,Sub-Saharan Africa,"50,483","26,174","49,979",62,"8,013","39,563","34,028",2022
126,Myanmar,Southeast Asia,"43,942","470,037","62,808",71,"69,315","9,663","33,024",2022
124,Namibia,Sub-Saharan Africa,"44,594","584,951","66,457",67,"51,878","14,257","12,072",2022
84,Nepal,South Asia,"53,765","445,594","5,938",71,"70,065","50,597","2,212",2022
5,Netherlands,Western Europe,"74,149","88,014","91,358",80,"87,925","57,932","71,415",2022
10,New Zealand,North America and ANZ,"71,998","838,257","93,539",79,"91,854","52,286","82,307",2022
45,Nicaragua,Latin America and Caribbean,"61,646","500,014","77,965",75,"8,334","35,862","36,102",2022
104,Niger,Sub-Saharan Africa,"50,035","257,932","42,432",66,"77,202","35,183","24,677",2022
118,Nigeria,Sub-Saharan Africa,"4,552","488,582","5,547",65,"60,046","37,306","6,395",2022
89,North Macedonia,Central and Eastern Europe,"5,199","681,012","65,355",75,"65,875","45,974","5,283",2022
8,Norway,Western Europe,"73,651","903,954","93,873",80,"98,326","46,298","80,773",2022
121,Pakistan,South Asia,"45,158","474,669","31,258",67,"60,506","38,691","19,033",2022
122,Palestinian Territories,Middle East and North Africa,"44,825","519,565","72,522",72,"45,454","15,634","13,538",2022
37,Panama,Latin America and Caribbean,"63,091","776,178","83,838",78,"80,043","10,441",874,2022
73,Paraguay,Latin America and Caribbean,"55,783","637,543","85,633",75,"84,979","36,596","10,116",2022
74,Peru,Latin America and Caribbean,"55,591","632,524","65,505",78,"7,368","19,147","6,305",2022
60,Philippines,Southeast Asia,"59,036","573,773","69,088",72,"91,683","22,929","24,142",2022
48,Poland,Central and Eastern Europe,"61,228","795,468","88,914",78,"70,671","26,538","23,877",2022
56,Portugal,Western Europe,"60,163","796,549","81,707",80,"88,467",349,"6,674",2022
28,Romania,Central and Eastern Europe,"6,477","777,992","76,229",76,"81,787","8,393","1,047",2022
80,Russia,Commonwealth of Independent States,"54,586","762,519","82,975",74,"54,241","25,053","13,602",2022
143,Rwanda,Sub-Saharan Africa,"32,682","355,415","10,054",70,"83,979","39,891","92,742",2022
25,Saudi Arabia,Middle East and North Africa,"65,228","846,181","82,739",74,"8,794","16,759","30,737",2022
103,Senegal,Sub-Saharan Africa,"50,461","42,216","40,137",70,"66,712","30,647","13,746",2022
43,Serbia,Central and Eastern Europe,"6,178","701,436","82,245",76,"73,761","46,725","15,064",2022
140,Sierra Leone,Sub-Saharan Africa,"3,574","310,358","31,521",64,"52,298","43,229","9,287",2022
27,Singapore,Southeast Asia,"64,802","97,249","85,415",82,"90,749","3,477",1,2022
35,Slovakia,Central and Eastern Europe,"63,907","785,947","93,319",78,"64,679","2,518","4,181",2022
22,Slovenia,Central and Eastern Europe,"66,301","819,057","94,632",79,"92,499","25,178","19,555",2022
91,South Africa,Sub-Saharan Africa,"51,939","64,495","82,447",67,"59,743","18,991","7,846",2022
59,South Korea,East Asia,"59,351","837,826","67,108",82,"55,924","23,723","30,003",2022
29,Spain,Western Europe,"64,763","818,361","9,175",81,"68,232","21,683","25,393",2022
127,Sri Lanka,South Asia,"43,622","640,665","70,733",76,"71,472","31,997","13,388",2022
7,Sweden,Western Europe,"73,843","869,133","91,221",80,"97,793","46,574","87,289",2022
4,Switzerland,Western Europe,"75,116","916,979","9,289",81,"91,475","31,377","78,559",2022
26,Taiwan Province of China,East Asia,"65,125","858,555","82,975",78,"73,273","16,035","28,669",2022
83,Tajikistan,Commonwealth of Independent States,"53,771","437,416","76,155",72,"77,231","25,127","51,789",2022
139,Tanzania,Sub-Saharan Africa,"37,024","384,022","45,232",69,"78,075","53,076","46,087",2022
61,Thailand,Southeast Asia,"58,912","694,772","83,005",77,"83,327",686,"4,437",2022
135,Togo,Sub-Saharan Africa,"41,123","349,012","24,358",67,"39,427","37,273","22,565",2022
120,Tunisia,Middle East and North Africa,"4,516","610,961","45,179",76,"42,687","6,175","4,965",2022
112,Turkey,Middle East and North Africa,"47,442","772,532","65,551",77,"2,825","18,641","1,959",2022
78,Turkmenistan,Commonwealth of Independent States,"54,743","671,819","99,927",72,"87,696","67,169","5,386",2022
117,Uganda,Sub-Saharan Africa,"46,026","351,766","66,312",69,"54,361","47,437","11,295",2022
98,Ukraine,Commonwealth of Independent States,"50,841","63,877","81,866",74,"63,917","40,253","2,865",2022
24,United Arab Emirates,Middle East and North Africa,"6,576","904,366","74,215",75,"94,864","43,534","42,677",2022
17,United Kingdom,Western Europe,"69,425","845,109","86,604",79,"8,061","61,778","56,096",2022
16,United States,North America and ANZ,"69,768","897,234","89,524",75,776,"47,025","30,113",2022
30,Uruguay,Latin America and Caribbean,"64,736","730,759","89,371",76,"89,858","2,193",452,2022
53,Uzbekistan,Commonwealth of Independent States,"60,627","551,801","82,699",74,"96,707","60,507","4,097",2022
108,Venezuela,Latin America and Caribbean,"49,255",0,"7,333",74,"38,197","48,141","13,911",2022
77,Vietnam,Southeast Asia,"5,485","566,806","70,576",75,"95,532","30,553","1,795",2022
132,Yemen,Middle East and North Africa,"41,969","312,954","78,989",68,"44,537","19,317","1,668",2022
137,Zambia,Sub-Saharan Africa,"37,598","421,012","43,733",65,"70,982","43,336","14,128",2022
144,Zimbabwe,Sub-Saharan Africa,"29,951","428,445","52,311",64,"44,485","2,271","17,883",2022
1,Finland,Western Europe,"78,042","858,486","97,853",71,1,"29,969","4,551",2023
2,Denmark,Western Europe,"75,864","886,229","95,567",71,"95,192","49,451","6,348",2023
3,Iceland,Western Europe,"75,296","875,364",1,72,"95,678","59,219","66,635",2023
4,Israel,Middle East and North Africa,"74,729","83,349","93,888",73,"73,689","29,427","71,775",2023
5,Netherlands,Western Europe,"7,403","882,986","91,885",72,"87,144","59,435","29,735",2023
6,Sweden,Western Europe,"73,952","873,292","93,249",72,"97,682","53,339","7,195",2023
7,Norway,Western Europe,"73,155","906,702","93,909",72,"97,449","50,265","1,745",2023
8,Switzerland,Western Europe,"72,401","919,142","90,316",73,"87,869","35,761","15,356",2023
9,Luxembourg,Western Europe,"72,279",10,"83,775",72,"91,985","35,413","25,399",2023
10,New Zealand,North America and ANZ,"71,229","837,266",953,70,"87,092","54,617","15,977",2023
11,Austria,Western Europe,"70,973","875,915","85,325",71,"81,601","45,297","44,786",2023
12,Australia,North America and ANZ,"70,946","86,322","92,411",71,"87,718","5,751","44,676",2023
13,Canada,North America and ANZ,"69,607","85,533","91,619",71,"85,004","51,781","35,007",2023
14,Ireland,Western Europe,"69,108","978,382","87,965",71,"84,989","44,031","27,056",2023
15,United States,North America and ANZ,"68,937","900,265","90,117",66,"72,244","49,739","69,285",2023
16,Germany,Western Europe,"68,918","872,605","86,497",71,"80,068","36,188","34,925",2023
17,Belgium,Western Europe,"68,591","866,895","89,447",71,"76,511","32,545","51,401",2023
18,Czechia,Central and Eastern Europe,"68,452","828,976","95,328",69,"89,842","37,426","91,042",2023
19,United Kingdom,Western Europe,"67,956","844,176","84,353",70,"81,162","64,606","39,333",2023
20,Lithuania,Western Europe,"6,763","821,935","93,265",67,"63,165","13,882","84,163",2023
21,France,Western Europe,"66,613","843,604","88,501",72,"75,391",196,"51,918",2023
22,Slovenia,Central and Eastern Europe,"66,499","82,527","95,008",71,"91,699","34,197","79,841",2023
23,Costa Rica,Latin America and Caribbean,"66,085","721,454","82,705",70,"88,549","2,348","79,402",2023
24,Romania,Central and Eastern Europe,"65,891","784,633","79,012",67,"81,787","10,504",1,2023
25,Singapore,Southeast Asia,"65,867","985,578","83,625",74,"85,557","4,035",0,2023
26,United Arab Emirates,Middle East and North Africa,"65,712","916,068","75,511",66,"96,615","44,544",559,2023
27,Taiwan Province of China,East Asia,"65,354","859,374","84,699",70,"72,836","15,951","68,312",2023
28,Uruguay,Latin America and Caribbean,"64,939","735,304","89,188",68,"8,858","2,414","54,723",2023
29,Slovakia,Central and Eastern Europe,"64,686","786,977","95,326",69,"64,092","30,272","96,008",2023
30,Saudi Arabia,Middle East and North Africa,"64,626","846,003","84,612",64,"88,341","22,099","69,631",2023
31,Estonia,Western Europe,"64,552","817,615","94,244",70,"94,374","36,408","33,635",2023
32,Spain,Western Europe,"64,362","817,445","92,078",72,"69,075","23,973","72,085",2023
33,Italy,Western Europe,"64,045","832,731","84,254",72,"56,725","23,004","88,846",2023
34,Kosovo,Central and Eastern Europe,"63,676","624,855","78,362",65,"82,763","65,294","91,958",2023
35,Chile,Latin America and Caribbean,"63,338","747,934","85,433",70,"70,825","30,961","86,419",2023
36,Mexico,Latin America and Caribbean,"63,295","704,829","72,157",66,"81,857","20,456","79,471",2023
37,Malta,Western Europe,"62,999","837,103","90,665",72,"86,931","47,551","74,428",2023
38,Panama,Latin America and Caribbean,"62,645","77,909","86,551",69,"81,663","15,386","93,513",2023
39,Poland,Central and Eastern Europe,"62,597","803,202","91,036",69,"66,208","28,425","75,284",2023
40,Nicaragua,Latin America and Caribbean,"62,588","50,397","79,769",66,"85,515","35,029","61,164",2023
41,Latvia,Western Europe,"62,127","789,731","92,919",66,"75,197","2,529","87,377",2023
42,Bahrain,Middle East and North Africa,"61,732","85,584","7,837",66,"96,993","4,726","75,428",2023
43,Guatemala,Latin America and Caribbean,"61,503","585,171","73,362",63,"81,813","25,076","88,184",2023
44,Kazakhstan,Commonwealth of Independent States,"61,439","756,428","92,033",66,"81,342","32,303","73,482",2023
45,Serbia,Central and Eastern Europe,"61,436","705,543","82,925",67,"79,928","58,329","85,611",2023
46,Cyprus,Sub-Saharan Africa,"6,13","829,006",756,73,"59,029","24,724","91,149",2023
47,Japan,East Asia,"6,129","829,732","86,211",74,"72,073","2,207","63,067",2023
48,Croatia,Central and Eastern Europe,"6,125","784,908","89,808",69,"64,764","20,572","99,514",2023
49,Brazil,Latin America and Caribbean,"61,246","661,229","7,719",66,"72,389","31,172","75,554",2023
50,El Salvador,Latin America and Caribbean,"61,216","580,835","64,474",66,"92,432","1,863","60,474",2023
51,Hungary,Central and Eastern Europe,"60,412","797,616","93,778",68,"64,884","24,833","88,476",2023
52,Argentina,Latin America and Caribbean,"60,237","722,632","85,707",67,"76,071","20,975","85,303",2023
53,Honduras,Latin America and Caribbean,"60,225","506,831","66,162",64,"79,509","44,756","88,992",2023
54,Uzbekistan,Commonwealth of Independent States,"60,143","557,893","83,191",65,"95,948","6,158","62,845",2023
55,Malaysia,Southeast Asia,"60,123","75,692","71,315",66,"85,394","52,677","78,209",2023
56,Portugal,Western Europe,"5,968","799,242","83,693",71,"89,828","7,408","93,485",2023
57,South Korea,East Asia,"59,511","842,289","73,343",74,"57,814","26,482","70,892",2023
58,Greece,Middle East and North Africa,"59,309","776,334","76,983",71,"3,213","1,872","82,647",2023
59,Mauritius,Sub-Saharan Africa,"59,023","722,373","85,309",64,"74,392","28,772","80,308",2023
60,Thailand,Southeast Asia,"5,843","68,883","82,996",68,"80,842","69,105","97,612",2023
61,Mongolia,East Asia,"58,402","627,027","92,248",60,"55,112","56,607","89,736",2023
62,Kyrgyzstan,Commonwealth of Independent States,"58,253","482,472","88,867",67,"95,323","55,447","96,769",2023
63,Moldova,Central and Eastern Europe,"58,192","647,629","80,365",65,"7,901","22,171","96,394",2023
64,China,East Asia,"58,179","686,644",771,69,"86,285","27,174","74,219",2023
65,Vietnam,Southeast Asia,"57,633","613,089","7,483",66,"96,073","31,901","78,257",2023
66,Paraguay,Latin America and Caribbean,"57,378","649,413","88,074",66,"87,829","35,005","88,953",2023
67,Montenegro,Central and Eastern Europe,"57,222","698,795","85,507",67,"73,022","40,445","89,189",2023
68,Jamaica,Latin America and Caribbean,"57,027","593,143","82,031",67,"7,602","1,884",931,2023
69,Bolivia,Latin America and Caribbean,"56,843","563,795","73,301",64,"83,951","24,382","89,362",2023
70,Russia,Commonwealth of Independent States,"56,607","76,355","8,536",65,"58,253","28,501","83,694",2023
71,Bosnia and Herzegovina,Central and Eastern Europe,"56,325","666,703","84,056",67,"6,287","58,636","98,525",2023
72,Colombia,Latin America and Caribbean,"56,304","661,594","74,912",69,"72,895","19,087","87,797",2023
73,Dominican Republic,Latin America and Caribbean,"55,689","698,469","75,753",64,"80,788","1,979","65,223",2023
74,Ecuador,Latin America and Caribbean,"55,589","610,362","7,243",69,"72,544","1,866","87,672",2023
75,Peru,Latin America and Caribbean,"55,259","631,771","71,215",70,"71,189","17,237","95,226",2023
76,Philippines,Southeast Asia,"55,229","562,837","68,402",62,"92,607","24,742","7,484",2023
77,Bulgaria,Central and Eastern Europe,"54,661","743,485","89,974",66,"72,252","25,132","97,687",2023
78,Nepal,South Asia,"53,603","4,45",634,62,"73,531","50,939","8,139",2023
79,Armenia,Commonwealth of Independent States,"53,417","666,532","70,009",68,"71,402","12,596","71,435",2023
80,Tajikistan,Commonwealth of Independent States,"53,298","441,825","7,708",62,"7,768","24,758","47,954",2023
81,Argelia,Sub-Saharan Africa,"53,291","615,254","80,144",67,"32,703","17,425",729,2023
82,Hong Kong S.A.R. of China,East Asia,"53,085","886,926","74,172",77,"52,727","29,069","3,046",2023
83,Albania,Central and Eastern Europe,"52,773","658,829","58,729",69,"71,181","31,482","93,487",2023
84,Indonesia,Southeast Asia,"52,769","629,103","72,154",63,"85,978",1,"93,218",2023
85,South Africa,Sub-Saharan Africa,"52,746","644,165","88,162",57,"60,099","21,338","96,558",2023
86,Congo (Brazzaville),Sub-Saharan Africa,"52,671","418,781","41,059",57,"60,093","31,812","75,746",2023
87,North Macedonia,Central and Eastern Europe,"52,536","680,954","72,273",67,"66,807","49,069","96,504",2023
88,Venezuela,Latin America and Caribbean,"52,106",0,"77,587",64,"47,789","48,704","84,973",2023
89,Laos,East Asia,"51,107","560,176","52,653",61,"9,266","43,946","71,063",2023
90,Georgia,Commonwealth of Independent States,"51,091","671,676","58,458",65,"69,826",0,"64,214",2023
91,Guinea,Sub-Saharan Africa,"50,717","383,773","47,925",54,"47,791",483,"81,849",2023
92,Ukraine,Commonwealth of Independent States,"50,714","617,455","83,623",65,"71,371","62,952","97,145",2023
93,Ivory Coast,Sub-Saharan Africa,"50,527","497,236","36,028",56,"60,544","32,724","76,597",2023
94,Gabon,Sub-Saharan Africa,"50,347","65,394","63,034",58,"44,869","8,561","81,765",2023
95,Nigeria,Sub-Saharan Africa,"49,806","484,103","62,145",55,"58,086","41,637","97,711",2023
96,Cameroon,Sub-Saharan Africa,"49,732","438,599","53,789",56,"52,545","34,244","89,435",2023
97,Mozambique,Sub-Saharan Africa,"4,954","259,175","5,466",52,"81,038","38,307","65,691",2023
98,Iraq,Middle East and North Africa,"49,409","582,354","58,814",63,"45,558","31,677","93,253",2023
99,State of Palestine,Middle East and North Africa,"49,078","520,061","80,811",39,"53,963","15,516","88,085",2023
100,Morocco,Middle East and North Africa,"49,028","561,914","33,027",64,"69,966",299,"84,896",2023
101,Iran,Middle East and North Africa,"48,763","665,816","68,031",67,"3,638","54,376","76,748",2023
102,Senegal,Sub-Saharan Africa,"48,551","428,578","44,908",60,"67,263","33,736","89,374",2023
103,Mauritania,Middle East and North Africa,"47,239","499,605","47,186",60,"41,495","30,735","65,291",2023
104,Burkina Faso,Sub-Saharan Africa,"46,376","348,918","5,024",55,"54,301","44,503","79,856",2023
105,Namibia,Sub-Saharan Africa,"46,308","585,991","69,493",57,"49,648","16,381","87,393",2023
106,Turkiye,Middle East and North Africa,"46,135","779,376","70,874",69,"16,159","22,562","82,861",2023
107,Ghana,Sub-Saharan Africa,"4,605","500,393","46,684",59,"68,178","50,089","93,799",2023
108,Pakistan,South Asia,"45,554","491,356","40,548",57,"6,624","33,359","81,804",2023
109,Niger,Sub-Saharan Africa,"45,013","255,047","38,791",57,"70,047","36,475","75,026",2023
110,Tunisia,Middle East and North Africa,"44,967","606,018","60,578",67,"33,608","5,304","97,145",2023
111,Kenya,Sub-Saharan Africa,"44,866","477,976","54,377",58,"54,151","69,036","90,208",2023
112,Sri Lanka,South Asia,"44,416","646,362","75,581",67,"69,841","28,548","84,597",2023
113,Uganda,Sub-Saharan Africa,"44,325","356,916","70,603",59,"55,131","46,841","9,082",2023
114,Chad,Sub-Saharan Africa,"43,966","282,788","59,374",53,"50,899","60,514","8,437",2023
115,Cambodia,Southeast Asia,"43,935","465,996","63,193",62,"99,485","41,696","90,819",2023
116,Benin,Sub-Saharan Africa,"43,737","420,099","1,493",56,"6,239","26,952","54,857",2023
117,Myanmar,Southeast Asia,"43,725","469,125","69,461",61,"59,592","9,491","65,434",2023
118,Bangladesh,South Asia,"42,821","514,926","3,168",65,"79,923","33,007","70,509",2023
119,Gambia,Sub-Saharan Africa,"42,794","345,836","37,888",58,"37,054","78,721","94,071",2023
120,Mali,Sub-Saharan Africa,"41,978","347,035","39,324",55,"57,125","28,774","89,391",2023
121,Egypt,Middle East and North Africa,"41,705","626,115","60,007",64,"60,504","9,084","55,447",2023
122,Togo,Sub-Saharan Africa,"41,374","349,986","39,616",57,"47,569","3,542","75,826",2023
123,Jordan,Middle East and North Africa,"41,198","587,563","60,493",68,"67,007","13,287","69,107",2023
124,Ethiopia,Sub-Saharan Africa,"40,906","36,066",688,61,"58,409","67,152","82,064",2023
125,Liberia,Sub-Saharan Africa,"40,423","285,336","39,776",57,"60,994","52,007","87,351",2023
126,India,South Asia,"40,358","527,009","41,625",61,"88,842","41,497","80,139",2023
127,Madagascar,Sub-Saharan Africa,"40,191","28,753","48,122",58,"24,191","41,966","76,083",2023
128,Zambia,Sub-Saharan Africa,"39,822","4,153","54,928",55,"70,585","44,888","85,755",2023
129,Tanzania,Sub-Saharan Africa,"36,938","38,001","48,587",59,"78,702","55,528","52,078",2023
130,Comoros,Sub-Saharan Africa,"35,452","415,421","20,179",59,"15,218","30,547","74,189",2023
131,Malawi,Sub-Saharan Africa,"34,952","289,375","29,547",58,"63,542","33,026","76,993",2023
132,Botswana,Sub-Saharan Africa,"34,353","668,918","64,251",55,"62,199","5,047","87,395",2023
133,Congo (Kinshasa),Sub-Saharan Africa,"32,072","2,413","48,389",55,"48,667","4,331","87,824",2023
134,Zimbabwe,Sub-Saharan Africa,"32,035","344,725","54,364",54,"46,987","2,648","79,117",2023
135,Sierra Leone,Sub-Saharan Africa,"31,376","304,455","33,361",55,"48,076","4,572","90,892",2023
136,Lebanon,Middle East and North Africa,"23,922","644,189","29,385",66,"15,913","14,429","95,149",2023
137,Afghanistan,South Asia,"1,859","293,045",0,55,0,"22,053","89,543",2023
140,Afghanistan,South Asia,"1,721","293,451",0,62,0,"22,638","15,383",2024
86,Albania,Central and Eastern Europe,"53,042","671,748","57,133",74,"79,892","34,403","8,517",2024
84,Argelia,Sub-Saharan Africa,"53,635","618,327","73,652",72,"28,611","22,771","34,775",2024
48,Argentina,Latin America and Caribbean,"61,881","729,612","85,449",73,"78,851","21,822","1,399",2024
81,Armenia,Commonwealth of Independent States,"54,549","67,441","71,415",73,"75,317","12,831","3,009",2024
10,Australia,North America and ANZ,"70,569","866,266","90,385",76,"87,599","56,188","56,224",2024
14,Austria,Western Europe,"69,047","880,752","82,671",76,"81,399","53,362","52,956",2024
99,Azerbaijan,Commonwealth of Independent States,"48,934","669,424","54,171",70,"77,392","27,835","34,637",2024
126,Bangladesh,South Asia,"38,859","523,988","15,414",71,"89,752","35,025","29,115",2024
16,Belgium,Western Europe,"68,942","872,705","89,106",76,"84,413","42,531","54,042",2024
113,Benin,Sub-Saharan Africa,"43,774","426,801",794,64,"65,654","27,961","43,828",2024
72,Bolivia,Latin America and Caribbean,"57,843","568,578","7,296",70,"83,335","24,842","10,575",2024
64,Bosnia and Herzegovina,Central and Eastern Europe,"5,877","684,293","81,541",73,"71,889","6,147",0,2024
134,Botswana,Sub-Saharan Africa,"33,834","674,926","59,919",62,"65,642","3,599","14,271",2024
44,Brazil,Latin America and Caribbean,"6,272","667,841","78,488",72,"7,937","32,444","24,769",2024
80,Bulgaria,Central and Eastern Europe,"54,627","761,209","9,086",72,"71,861","2,078","1,069",2024
107,Burkina Faso,Sub-Saharan Africa,"4,548","353,115","42,378",63,"55,939","43,211","31,067",2024
116,Cambodia,Southeast Asia,"43,407","472,308","63,008",68,1,"42,378","12,354",2024
101,Cameroon,Sub-Saharan Africa,"48,744","440,662","52,953",64,"60,374","31,514","10,487",2024
15,Canada,North America and ANZ,"68,996","859,474","90,232",76,"84,565","57,434","64,026",2024
110,Chad,Sub-Saharan Africa,"44,713","281,849","49,824",61,"47,621","54,504","19,601",2024
38,Chile,Latin America and Caribbean,"63,603","755,165","84,687",76,"75,386","29,188","13,124",2024
60,China,East Asia,"59,727","699,292","76,627",74,"81,592","32,887","2,843",2024
77,Colombia,Latin America and Caribbean,"56,951","671,288","76,751",75,"74,585","17,864","10,191",2024
129,Comoros,Sub-Saharan Africa,"35,663","418,371","2,029",66,"19,937","32,054","27,768",2024
87,Congo (Brazzaville),Sub-Saharan Africa,"52,215","416,881","38,471",64,"60,549","3,089","23,939",2024
136,Congo (Kinshasa),Sub-Saharan Africa,"32,954","249,318","41,119",63,"54,754","47,074","12,548",2024
12,Costa Rica,Latin America and Caribbean,"69,554","729,097","84,936",75,"9,226","27,072","21,378",2024
62,Croatia,Central and Eastern Europe,"59,423","798,916","89,374",74,"54,346","16,046","7,452",2024
50,Cyprus,Western Europe,"60,681","838,021","75,284",78,"6,125","31,061","8,551",2024
18,Czechia,Western Europe,"68,218","833,065","93,473",74,"91,101","44,123","11,798",2024
2,Denmark,Western Europe,"75,827","891,278","94,051",76,"95,298","50,792","95,358",2024
68,Dominican Republic,Latin America and Caribbean,"58,228","708,565","78,657",71,"84,544","21,543","34,005",2024
73,Ecuador,Latin America and Caribbean,"57,245","614,556","7,118",74,"70,203","21,807","1,362",2024
124,Egypt,Middle East and North Africa,"39,766","64,002","61,604",70,"56,722","6,326","45,073",2024
33,El Salvador,Latin America and Caribbean,"64,687","591,016","66,796",72,"94,521","20,589","43,942",2024
34,Estonia,Western Europe,"64,477","818,422","94,468",75,"93,287","41,531","69,812",2024
132,Eswatini,Sub-Saharan Africa,"3,502","586,448","57,229",60,"32,912","14,811","20,145",2024
127,Ethiopia,Sub-Saharan Africa,"38,609","369,798","56,598",68,"51,069","67,442","17,505",2024
1,Finland,Western Europe,"77,407","861,498","97,268",76,"99,532","35,347","94,966",2024
27,France,Western Europe,"6,609","849,487","83,395",77,"75,269","28,013","48,839",2024
93,Gabon,Sub-Saharan Africa,"51,063","655,653","64,189",66,"59,747","11,297","17,365",2024
109,Gambia,Sub-Saharan Africa,"44,849","350,522","42,303",65,"53,119","80,918","8,311",2024
89,Georgia,Commonwealth of Independent States,"51,847","685,312","61,243",71,"78,743",0,"30,305",2024
24,Germany,Western Europe,"67,185","874,242","85,967",76,"81,064","43,453","63,956",2024
117,Ghana,Sub-Saharan Africa,"42,894","50,292","46,219",66,"72,188","45,589","4,822",2024
63,Greece,Middle East and North Africa,"59,336","786,686","7,894",76,"39,053","4,532","16,097",2024
42,Guatemala,Latin America and Caribbean,"6,287","588,421","72,309",69,"85,171","2,628","13,523",2024
95,Guinea,Sub-Saharan Africa,"50,233","388,022","38,454",62,"60,381","52,419","18,683",2024
61,Honduras,Latin America and Caribbean,"59,684","509,547","64,055",70,"83,384","43,745","14,046",2024
85,Hong Kong,East Asia,"53,164","891,705","73,273",81,"56,144","36,619","69,833",2024
56,Hungary,Central and Eastern Europe,"60,169","804,511","94,537",73,"67,289","30,601","11,669",2024
3,Iceland,Western Europe,"75,251","878,627",1,77,"94,808","64,455","31,728",2024
123,India,South Asia,"40,541","544,809","40,375",68,"88,795","43,393","21,217",2024
79,Indonesia,Southeast Asia,"55,683","636,058","7,326",69,"90,283","99,602","9,513",2024
98,Iran,Middle East and North Africa,"49,228","670,486","70,286",72,"42,336","58,641","21,464",2024
90,Iraq,Middle East and North Africa,"5,166","583,364","6,161",70,"49,173","35,251","8,315",2024
17,Ireland,Western Europe,"6,838","994,539","85,979",76,"87,756","51,196","72,707",2024
5,Israel,Middle East and North Africa,"73,411","842,288","93,583",78,"74,301","38,224","33,528",2024
41,Italy,Western Europe,"63,235","840,988","82,166",77,"5,942","27,972","12,791",2024
94,Ivory Coast,Sub-Saharan Africa,"50,801","504,612","35,733",64,"63,354","30,062","28,528",2024
66,Jamaica,Latin America and Caribbean,"58,417","598,077","81,892",72,"74,933","22,265",488,2024
51,Japan,East Asia,"60,598","834,247","83,783",79,"73,149","5,678","38,154",2024
122,Jordan,Middle East and North Africa,"41,858","589,711","60,807",73,"68,713","14,801","32,942",2024
49,Kazakhstan,Commonwealth of Independent States,"61,875","757,991","9,011",72,"84,855","3,719","20,823",2024
111,Kenya,Sub-Saharan Africa,"44,696","484,339","55,387",66,"60,069","70,235","11,927",2024
29,Kosovo,Central and Eastern Europe,"6,561","637,339","78,985",73,"85,638","63,328","1,263",2024
13,Kuwait,Middle East and North Africa,"69,514","861,974","84,357",75,"95,743","49,779","29,849",2024
74,Kyrgyzstan,Commonwealth of Independent States,"57,135","492,532","91,364",73,"96,634","56,189","5,191",2024
92,Laos,East Asia,"51,389","564,568","52,353",68,"92,255","42,301","28,958",2024
46,Latvia,Western Europe,"62,345","794,337","93,316",72,"77,177","31,732","13,639",2024
139,Lebanon,Middle East and North Africa,"27,065","643,174","35,676",72,"20,065","16,876","5,003",2024
138,Lesotho,Sub-Saharan Africa,"31,862","360,103","52,618",55,"60,601","2,048","14,774",2024
118,Liberia,Sub-Saharan Africa,"42,686","289,078","41,648",64,"63,225","44,368","12,954",2024
65,Libya,Middle East and North Africa,"58,663","712,751","68,047",72,"68,538","27,718","35,397",2024
19,Lithuania,Western Europe,"68,175","824,885","8,992",73,"61,701","10,937","20,143",2024
8,Luxembourg,Western Europe,"71,219",10,"83,799",77,"92,805","36,347","75,188",2024
120,Madagascar,Sub-Saharan Africa,"42,279","293,343","50,942",65,"29,013","4,302","21,427",2024
133,Malawi,Sub-Saharan Africa,"3,421","288,206","25,386",66,"66,127","33,636","23,615",2024
59,Malaysia,Southeast Asia,"59,752","768,912","70,737",71,"95,971","56,377",207,2024
119,Mali,Sub-Saharan Africa,"4,232","349,171","42,555",63,"67,842","30,029","1,558",2024
40,Malta,Western Europe,"63,458","8,535","89,302",77,"8,421","62,382","21,683",2024
108,Mauritania,Middle East and North Africa,"45,051","503,457","43,589",67,"39,683","33,064","34,511",2024
69,Mauritius,Sub-Saharan Africa,"58,164","733,663","83,994",70,"74,224","30,632","20,477",2024
